	nodes	xpaths
714	46	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
715	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
716	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
717	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
718	$2,062 - 7,287	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[1]
719	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[2]
720	1 Month Free	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[3]/span
721	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[1]
722	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[2]
723	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[3]
724	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[4]
725	(844) 294-8524	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[2]/a/span
726	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[2]/div/button
727	Union West	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/header/div[1]/a/div[1]/span
728	939 W Washington Blvd, Chicago, IL 60607	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/header/div[1]/a/div[2]
729	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
730	25	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
731	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
732	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
733	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
734	$2,556 - 3,620	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[1]/a/p[1]
735	1 Bed	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[1]/a/p[2]
736	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[1]
737	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[2]
738	Parking	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[3]
739	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[4]
740	(312) 815-5216	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[2]/a/span
741	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[2]/div/button
742	Imprint	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/header/div[1]/a/div[1]/span
743	717 S Clark St, Chicago, IL 60605	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/header/div[1]/a/div[2]
744	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
745	83	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
746	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
747	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
748	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
749	$1,935 - 14,000	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[1]/a/p[1]
750	Studio - 4 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[1]/a/p[2]
751	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[1]
752	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[2]
753	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[3]
754	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[4]
755	(844) 264-5425	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[2]/a/span
756	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[2]/div/button
757	The Synagogue	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/header/div[1]/a/div[1]/span
758	5029 N Kenmore Ave, Chicago, IL 60640	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/header/div[1]/a/div[2]
759	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
760	25	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
761	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
762	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
763	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
764	$1,870 - 1,890	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[1]/a/p[1]
765	1 Bed	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[1]/a/p[2]
766	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[1]
767	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[2]
768	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[3]
769	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[4]
770	(844) 288-1201	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[2]/a/span
771	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[2]/div/button
772	The Van Buren	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/header/div[1]/a/div[1]/span
773	808 W Van Buren St, Chicago, IL 60607	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/header/div[1]/a/div[2]
774	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
775	112	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
776	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
777	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
778	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
779	$2,200 - 3,820	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[1]
780	Studio - 2 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[2]
781	1 Month Free	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[3]/span
782	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[1]
783	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[2]
784	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[3]
785	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[4]
786	(844) 694-6517	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[2]/a/span
787	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[2]/div/button
788	The Lofts at Gin Alley	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/header/div[1]/a/div[1]/span
789	120 N Green St, Chicago, IL 60607	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/header/div[1]/a/div[2]
790	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
791	30	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
792	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[4]/button/span
793	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li/a
794	$2,150 - 11,847	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[1]/a/p[1]
795	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[1]/a/p[2]
796	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[1]
797	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[2]
798	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[3]
799	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[4]
800	(844) 410-6603	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[2]/a/span
801	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[2]/div/button
802	North Water Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/header/div[1]/a/div[1]/span
803	340 E North Water St, Chicago, IL 60611	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/header/div[1]/a/div[2]
804	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
805	56	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
806	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
807	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
808	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
809	$2,095 - 7,733	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[1]
810	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[2]
811	1 Month Free	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[3]/span
812	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[1]
813	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[2]
814	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[3]
815	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[4]
816	(844) 402-4750	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[2]/a/span
817	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[2]/div/button
818	Triangle Square	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/header/div[1]/a/div[1]/span
819	2155 N Elston Ave, Chicago, IL 60614	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/header/div[1]/a/div[2]
820	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
821	121	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
822	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
823	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
824	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
825	$1,671 - 6,135	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[1]
826	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[2]
827	2 Months Free	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[3]/span
828	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[1]
829	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[2]
830	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[3]
831	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[4]
832	(872) 873-3137	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[2]/a/span
833	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[2]/div/button
834	Gateway West Loop	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/header/div[1]/a/div[1]/span
835	11 S Green St, Chicago, IL 60607	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/header/div[1]/a/div[2]
836	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
837	28	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
838	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
839	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
840	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
841	$1,816 - 5,210	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[1]
842	Studio - 2 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[2]
843	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[1]
844	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[2]
845	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[3]
846	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[4]
847	(844) 417-3242	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[2]/a/span
848	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[2]/div/button
849	The Kent	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/header/div[1]/a/div[1]/span
850	2623-2627 N Clark St, Chicago, IL 60614	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/header/div[1]/a/div[2]
851	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
852	44	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
853	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
854	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
855	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
856	$2,209 - 2,301	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[1]
857	1 Bed	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[2]
858	Specials	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[3]/span
859	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[1]
860	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[2]
861	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[3]
862	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[4]
863	(947) 252-6867	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[2]/a/span
864	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[2]/div/button
865	Clark Street Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/header/div[1]/a/div[1]/span
866	2555 N Clark St, Chicago, IL 60614	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/header/div[1]/a/div[2]
867	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
868	52	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
869	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
870	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
871	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
872	$1,830 - 2,803	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[1]
873	Studio - 1 Bed	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[2]
874	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[1]
875	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[2]
876	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[3]
877	Parking	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[4]
878	(833) 218-5816	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/a/span
879	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/div/button
880	Marlowe	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[1]/span
881	169 W Huron St, Chicago, IL 60654	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[2]
882	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
883	73	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
884	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
885	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
886	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
887	$1,953 - 5,521	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[1]/a/p[1]
888	Studio - 2 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[1]/a/p[2]
889	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[1]
890	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[2]
891	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[3]
892	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[4]
893	(847) 979-4467	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[2]/a/span
894	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[2]/div/button
895	Westerly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/header/div[1]/a/div[1]/span
896	740 N Aberdeen St, Chicago, IL 60642	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/header/div[1]/a/div[2]
897	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
898	140	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
899	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
900	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
901	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
902	$1,750 - 5,595	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[1]
903	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[2]
904	2 Months Free	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[3]/span
905	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[1]
906	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[2]
907	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[3]
