nodes,Labels,xpaths
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/div[2]/div/button
Chestnut Tower Apartments,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/header/div[1]/a/div[1]/span
"121 W Chestnut St, Chicago, IL 60610",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
37,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,066 - 11,136",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/a/p/span[4]
(312) 462-0329,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[2]/div/button
The Parker Fulton Market,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/header/div[1]/a/div[1]/span
"730 W Couch Pl, Chicago, IL 60661",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
46,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,079 - 7,783",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[4]
(844) 294-8524,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[2]/div/button
The Synagogue,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/header/div[1]/a/div[1]/span
"5029 N Kenmore Ave, Chicago, IL 60640",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
25,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,740 - 1,890",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[1]/a/p[1]
1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[4]
(844) 288-1201,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[2]/div/button
Optima Signature,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/header/div[1]/a/div[1]/span
"220 E Illinois St, Chicago, IL 60611",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
56,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[4]/button/span
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li/a
"$2,539 - 9,828",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[4]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[5]
(844) 596-1422,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[2]/div/button
Westerly,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/header/div[1]/a/div[1]/span
"740 N Aberdeen St, Chicago, IL 60642",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
140,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,300 - 5,299",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[1]/a/p[2]
Specials,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[4]
(844) 402-4562,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[2]/div/button
Residences at 8 East Huron,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/header/div[1]/a/div[1]/span
"8 E Huron St, Chicago, IL 60611",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
56,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,575 - 6,895",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[1]
1-3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[2]
Specials,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[4]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[5]
(773) 906-5670,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[2]/div/button
369 Grand by Onni,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/header/div[1]/a/div[1]/span
"369 W Grand Ave, Chicago, IL 60654",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
75,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,425 - 64,650",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 4 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[4]
(224) 215-0020,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[2]/div/button
Aurelien,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/header/div[1]/a/div[1]/span
"833 N Clark St, Chicago, IL 60610",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
104,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,215 - 13,048",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[2]
Specials,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[4]
(844) 489-9630,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[2]/div/button
The Henry,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/header/div[1]/a/div[1]/span
"4346 N Honore St, Chicago, IL 60613",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
121,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,044 - 2,139",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[1]
1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[2]
2 Months Free,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[4]
(844) 203-3238,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[2]/div/button
The Van Buren,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/header/div[1]/a/div[1]/span
"808 W Van Buren St, Chicago, IL 60607",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
112,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,200 - 3,820",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[4]
(844) 694-6517,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[2]/div/button
Circa 922,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/header/div[1]/a/div[1]/span
"922 W Washington Blvd, Chicago, IL 60607",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
51,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,863 - 3,484",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[4]
(773) 358-4744,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[2]/div/button
Marlowe,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/header/div[1]/a/div[1]/span
"169 W Huron St, Chicago, IL 60654",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
73,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,990 - 5,521",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[4]
(847) 979-4467,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/div/button
Coeval,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[1]/span
