nodes,Labels,xpaths
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/a/p/span[4]
(224) 326-0829,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[2]/div/button
The Parker Fulton Market,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/header/div[1]/a/div[1]/span
"730 W Couch Pl, Chicago, IL 60661",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
46,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,062 - 7,287",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/a/p/span[4]
(844) 294-8524,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[9]/article/section/div/div[2]/div/div[2]/div/button
Union West,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/header/div[1]/a/div[1]/span
"939 W Washington Blvd, Chicago, IL 60607",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
25,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,556 - 3,620",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[1]/a/p[1]
1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[2]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[3]
Fitness Center,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/a/p/span[4]
(312) 815-5216,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[10]/article/section/div/div[2]/div/div[2]/div/button
Imprint,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/header/div[1]/a/div[1]/span
"717 S Clark St, Chicago, IL 60605",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
83,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,935 - 14,000",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 4 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/a/p/span[4]
(844) 264-5425,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[11]/article/section/div/div[2]/div/div[2]/div/button
The Synagogue,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/header/div[1]/a/div[1]/span
"5029 N Kenmore Ave, Chicago, IL 60640",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
25,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,870 - 1,890",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[1]/a/p[1]
1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/a/p/span[4]
(844) 288-1201,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[12]/article/section/div/div[2]/div/div[2]/div/button
The Van Buren,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/header/div[1]/a/div[1]/span
"808 W Van Buren St, Chicago, IL 60607",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
112,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,200 - 3,820",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/a/p/span[4]
(844) 694-6517,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[13]/article/section/div/div[2]/div/div[2]/div/button
The Lofts at Gin Alley,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/header/div[1]/a/div[1]/span
"120 N Green St, Chicago, IL 60607",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
30,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[4]/button/span
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li/a
"$2,150 - 11,847",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[3]
Fitness Center,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/a/p/span[4]
(844) 410-6603,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[14]/article/section/div/div[2]/div/div[2]/div/button
North Water Apartments,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/header/div[1]/a/div[1]/span
"340 E North Water St, Chicago, IL 60611",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
56,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,095 - 7,733",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/a/p/span[4]
(844) 402-4750,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[15]/article/section/div/div[2]/div/div[2]/div/button
Triangle Square,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/header/div[1]/a/div[1]/span
"2155 N Elston Ave, Chicago, IL 60614",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
121,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,671 - 6,135",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[2]
2 Months Free,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[4]
(872) 873-3137,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[2]/div/button
Gateway West Loop,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/header/div[1]/a/div[1]/span
"11 S Green St, Chicago, IL 60607",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
28,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,816 - 5,210",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[4]
(844) 417-3242,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[2]/div/button
The Kent,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/header/div[1]/a/div[1]/span
"2623-2627 N Clark St, Chicago, IL 60614",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
44,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,209 - 2,301",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[1]
1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[2]
Specials,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[4]
(947) 252-6867,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[2]/div/button
Clark Street Apartments,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/header/div[1]/a/div[1]/span
"2555 N Clark St, Chicago, IL 60614",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
52,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,830 - 2,803",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[2]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[3]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[4]
(833) 218-5816,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/div/button
Marlowe,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[1]/span
"169 W Huron St, Chicago, IL 60654",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
73,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,953 - 5,521",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[3]
